Number of nodes: 34
Number of edges: 2256
Number of CESs: 1214
Number of events: 14491
Number of uncovered edges: 0
Coverage: 100.0
Number of coverage	Edge
8	access as a teacher, turn editing on, add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class
3	access as a teacher, turn editing on, add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, submit the class
9	access as a teacher, turn editing on, add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, enter the class detail
9	access as a teacher, turn editing on, add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail
2	access as a teacher, turn editing on, add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, submit the class
8	access as a teacher, turn editing on, add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class
9	access as a teacher, turn editing on, add new class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, enter the class detail
2	access as a teacher, turn editing on, add new class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, submit the class
8	access as a teacher, turn editing on, add new class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class
8	access as a teacher, turn editing on, add new class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail, enter the name of the class
3	access as a teacher, turn editing on, add new class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail, submit the class
8	access as a teacher, turn editing on, add new class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail, enter the class detail
9	access as a teacher, turn editing on, add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail
2	access as a teacher, turn editing on, add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, submit the class
8	access as a teacher, turn editing on, add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class
8	access as a teacher, turn editing on, add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class
3	access as a teacher, turn editing on, add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, submit the class
8	access as a teacher, turn editing on, add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail
8	access as a teacher, turn editing on, add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class
3	access as a teacher, turn editing on, add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, submit the class
9	access as a teacher, turn editing on, add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail
9	access as a teacher, turn editing on, add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail
2	access as a teacher, turn editing on, add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, submit the class
8	access as a teacher, turn editing on, add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class
