Number of nodes: 34
Number of edges: 97
Number of CESs: 39
Number of events: 284
Number of uncovered edges: 0
Coverage: 100.0
Number of coverage	Edge
3	access as a teacher, turn editing on, open class records
7	access as a teacher, turn editing on, add new class
7	access as a teacher, turn editing on, select the editable class
6	access as a teacher, turn editing on, add new schedule
7	access as a teacher, turn editing on, select the editable schedule
6	access as a teacher, turn editing on, open student attendance records
36	log in, access as a teacher, turn editing on
2	turn editing on, open class records, select the existing schedule
1	turn editing on, open class records, select the existing class
1	add new class, enter the name of the class, enter the class detail
1	add new class, enter the name of the class, submit the class
1	add new class, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the class detail, enter the name of the class
1	enter the name of the class, enter the class detail, submit the class
1	enter the name of the class, enter the class detail, enter the class detail
1	add new class, enter the class detail, enter the name of the class
1	add new class, enter the class detail, submit the class
2	add new class, enter the class detail, enter the class detail
1	enter the class detail, enter the name of the class, enter the class detail
1	enter the class detail, enter the name of the class, submit the class
1	enter the class detail, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the name of the class, enter the class detail
1	enter the name of the class, enter the name of the class, submit the class
1	enter the name of the class, enter the name of the class, enter the name of the class
1	enter the class detail, enter the class detail, enter the name of the class
2	enter the class detail, enter the class detail, submit the class
2	enter the class detail, enter the class detail, enter the class detail
3	turn editing on, add new class, enter the name of the class
4	turn editing on, add new class, enter the class detail
1	update the name of the class, update the name of the class, update the name of the class
1	update the name of the class, update the name of the class, submit the class
1	update the name of the class, update the name of the class, update the class detail
2	update the class detail, update the class detail, update the class detail
2	update the class detail, update the class detail, submit the class
1	update the class detail, update the class detail, update the name of the class
1	select the editable class, update the name of the class, update the name of the class
1	select the editable class, update the name of the class, submit the class
1	select the editable class, update the name of the class, update the class detail
2	select the editable class, update the class detail, update the class detail
1	select the editable class, update the class detail, submit the class
1	select the editable class, update the class detail, update the name of the class
3	turn editing on, select the editable class, update the name of the class
4	turn editing on, select the editable class, update the class detail
1	add new schedule, enter the days of the class, enter the hours of the class
1	add new schedule, enter the days of the class, submit the class schedule
1	add new schedule, enter the days of the class, enter the days of the class
1	enter the days of the class, enter the hours of the class, enter the days of the class
1	enter the days of the class, enter the hours of the class, submit the class schedule
1	enter the days of the class, enter the hours of the class, enter the hours of the class
1	add new schedule, enter the hours of the class, enter the days of the class
1	add new schedule, enter the hours of the class, submit the class schedule
1	add new schedule, enter the hours of the class, enter the hours of the class
1	enter the hours of the class, enter the days of the class, enter the hours of the class
1	enter the hours of the class, enter the days of the class, submit the class schedule
1	enter the hours of the class, enter the days of the class, enter the days of the class
1	enter the days of the class, enter the days of the class, enter the hours of the class
1	enter the days of the class, enter the days of the class, submit the class schedule
1	enter the days of the class, enter the days of the class, enter the days of the class
1	enter the hours of the class, enter the hours of the class, enter the days of the class
1	enter the hours of the class, enter the hours of the class, submit the class schedule
1	enter the hours of the class, enter the hours of the class, enter the hours of the class
3	turn editing on, add new schedule, enter the days of the class
3	turn editing on, add new schedule, enter the hours of the class
1	update the days of the class, update the days of the class, update the days of the class
1	update the days of the class, update the days of the class, submit the class schedule
1	update the hours of the class, update the hours of the class, update the hours of the class
1	update the hours of the class, update the hours of the class, submit the class schedule
1	select the editable schedule, update the days of the class, update the days of the class
1	select the editable schedule, update the days of the class, submit the class schedule
1	select the editable schedule, update the hours of the class, update the hours of the class
2	select the editable schedule, update the hours of the class, submit the class schedule
3	turn editing on, select the editable schedule, update the days of the class
4	turn editing on, select the editable schedule, update the hours of the class
1	read the access card to the card reader, read the access card to the card reader, read the access card to the card reader
1	read the access card to the card reader, read the access card to the card reader, confirm your identity
1	submit attendance, read the access card to the card reader, read the access card to the card reader
1	submit attendance, read the access card to the card reader, confirm your identity
1	log in, open notification settings, receive notifications as Email
1	open notification settings, receive notifications as Email, confirm notification settings
3	open class records, select the existing schedule, view schedule
2	open class records, select the existing class, view class
2	turn editing on, open student attendance records, open class records
3	turn editing on, open student attendance records, select a class-list attendance record
1	turn editing on, open student attendance records, select an editable student-record
1	open student attendance records, open class records, select the existing schedule
1	open student attendance records, open class records, select the existing class
1	open student attendance records, select a class-list attendance record, edit attendance status
2	open student attendance records, select a class-list attendance record, trace attendance activity of the class
1	open student attendance records, select an editable student-record, edit attendance status
1	select a class-list attendance record, edit attendance status, submit attendance record update
1	select an editable student-record, edit attendance status, submit attendance record update
1	update the name of the class, update the class detail, update the class detail
1	update the name of the class, update the class detail, submit the class
1	update the name of the class, update the class detail, update the name of the class
1	update the class detail, update the name of the class, update the name of the class
1	update the class detail, update the name of the class, submit the class
1	update the class detail, update the name of the class, update the class detail
0	Number of uncovered edges 
