Number of nodes: 43
Number of edges: 356
Number of CESs: 244
Number of events: 2129
Number of uncovered edges: 0
Coverage: 100.0
Number of coverage	Edge
3	access as a teacher, turn editing on, open class records, select the existing schedule, view schedule
5	access as a teacher, turn editing on, open class records, select the existing class, view class
2	access as a teacher, turn editing on, select the deletable class, delete class, confirm deletion
10	access as a teacher, turn editing on, add new class, enter the name of the class, enter the class detail
3	access as a teacher, turn editing on, add new class, enter the name of the class, submit the class
8	access as a teacher, turn editing on, add new class, enter the name of the class, enter the name of the class
9	access as a teacher, turn editing on, add new class, enter the class detail, enter the name of the class
2	access as a teacher, turn editing on, add new class, enter the class detail, submit the class
8	access as a teacher, turn editing on, add new class, enter the class detail, enter the class detail
12	access as a teacher, turn editing on, select the editable class, update the name of the class, update the class detail
11	access as a teacher, turn editing on, select the editable class, update the name of the class, update the name of the class
2	access as a teacher, turn editing on, select the editable class, update the name of the class, submit the class
11	access as a teacher, turn editing on, select the editable class, update the class detail, update the name of the class
13	access as a teacher, turn editing on, select the editable class, update the class detail, update the class detail
3	access as a teacher, turn editing on, select the editable class, update the class detail, submit the class
15	access as a teacher, turn editing on, select the editable class, assign schedule, select the editable schedule
15	access as a teacher, turn editing on, select the editable class, assign schedule, add new schedule
9	access as a teacher, turn editing on, add new schedule, enter the days of the class, enter the hours of the class
2	access as a teacher, turn editing on, add new schedule, enter the days of the class, submit the class schedule
10	access as a teacher, turn editing on, add new schedule, enter the days of the class, enter the days of the class
8	access as a teacher, turn editing on, add new schedule, enter the hours of the class, enter the days of the class
3	access as a teacher, turn editing on, add new schedule, enter the hours of the class, submit the class schedule
8	access as a teacher, turn editing on, add new schedule, enter the hours of the class, enter the hours of the class
9	access as a teacher, turn editing on, select the editable schedule, update the days of the class, update the days of the class
3	access as a teacher, turn editing on, select the editable schedule, update the days of the class, submit the class schedule
8	access as a teacher, turn editing on, select the editable schedule, update the hours of the class, update the hours of the class
3	access as a teacher, turn editing on, select the editable schedule, update the hours of the class, submit the class schedule
3	access as a teacher, turn editing on, open student attendance records, open class records, select the existing schedule
4	access as a teacher, turn editing on, open student attendance records, open class records, select the existing class
3	access as a teacher, turn editing on, open student attendance records, select a class-list attendance record, edit attendance status
2	access as a teacher, turn editing on, open student attendance records, select a class-list attendance record, trace attendance activity of the class
5	access as a teacher, turn editing on, open student attendance records, select an editable student-record, edit attendance status
3	log in, access as a teacher, turn editing on, open class records, select the existing schedule
5	log in, access as a teacher, turn editing on, open class records, select the existing class
2	log in, access as a teacher, turn editing on, select the deletable class, delete class
21	log in, access as a teacher, turn editing on, add new class, enter the name of the class
19	log in, access as a teacher, turn editing on, add new class, enter the class detail
25	log in, access as a teacher, turn editing on, select the editable class, update the name of the class
27	log in, access as a teacher, turn editing on, select the editable class, update the class detail
30	log in, access as a teacher, turn editing on, select the editable class, assign schedule
21	log in, access as a teacher, turn editing on, add new schedule, enter the days of the class
19	log in, access as a teacher, turn editing on, add new schedule, enter the hours of the class
20	log in, access as a teacher, turn editing on, select the editable schedule, update the days of the class
19	log in, access as a teacher, turn editing on, select the editable schedule, update the hours of the class
7	log in, access as a teacher, turn editing on, open student attendance records, open class records
5	log in, access as a teacher, turn editing on, open student attendance records, select a class-list attendance record
5	log in, access as a teacher, turn editing on, open student attendance records, select an editable student-record
1	delete class, confirm deletion, select the deletable class, delete class, confirm deletion
1	select the deletable class, delete class, confirm deletion, select the deletable class, delete class
1	confirm deletion, select the deletable class, delete class, confirm deletion, select the deletable class
1	turn editing on, select the deletable class, delete class, confirm deletion, select the deletable class
1	add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail
1	add new class, enter the name of the class, enter the class detail, enter the name of the class, submit the class
4	add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class
1	add new class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class
1	add new class, enter the name of the class, enter the class detail, enter the class detail, submit the class
1	add new class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail
1	add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class
1	add new class, enter the name of the class, enter the name of the class, enter the class detail, submit the class
1	add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail
1	add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail
1	add new class, enter the name of the class, enter the name of the class, enter the name of the class, submit the class
