Number of nodes: 43
Number of edges: 356
Number of CESs: 228
Number of events: 1973
Number of uncovered edges: 0
Coverage: 100.0
Number of coverage	Edge
2	log in, access as a teacher, turn editing on, open class records, select the existing class
1	log in, access as a teacher, turn editing on, select the deletable class, delete class
20	log in, access as a teacher, turn editing on, add new class, enter the name of the class
19	log in, access as a teacher, turn editing on, add new class, enter the class detail
26	log in, access as a teacher, turn editing on, select the editable class, update the name of the class
25	log in, access as a teacher, turn editing on, select the editable class, update the class detail
28	log in, access as a teacher, turn editing on, select the editable class, assign schedule
20	log in, access as a teacher, turn editing on, add new schedule, enter the days of the class
19	log in, access as a teacher, turn editing on, add new schedule, enter the hours of the class
20	log in, access as a teacher, turn editing on, select the editable schedule, update the days of the class
19	log in, access as a teacher, turn editing on, select the editable schedule, update the hours of the class
4	log in, access as a teacher, turn editing on, open student attendance records, open class records
6	log in, access as a teacher, turn editing on, open student attendance records, select a class-list attendance record
3	log in, access as a teacher, turn editing on, open student attendance records, select an editable student-record
1	delete class, confirm deletion, select the deletable class, delete class, confirm deletion
1	select the deletable class, delete class, confirm deletion, select the deletable class, delete class
1	confirm deletion, select the deletable class, delete class, confirm deletion, select the deletable class
1	turn editing on, select the deletable class, delete class, confirm deletion, select the deletable class
1	add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail
1	add new class, enter the name of the class, enter the class detail, enter the name of the class, submit the class
3	add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class
1	add new class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class
1	add new class, enter the name of the class, enter the class detail, enter the class detail, submit the class
1	add new class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail
1	add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class
1	add new class, enter the name of the class, enter the name of the class, enter the class detail, submit the class
1	add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail
1	add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail
1	add new class, enter the name of the class, enter the name of the class, enter the name of the class, submit the class
1	add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class
1	enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, submit the class
1	enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, enter the class detail
1	enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail
1	enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, submit the class
3	enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, enter the class detail
1	enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, submit the class
1	enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the class detail, enter the class detail, enter the class detail, enter the name of the class
1	enter the name of the class, enter the class detail, enter the class detail, enter the class detail, submit the class
1	enter the name of the class, enter the class detail, enter the class detail, enter the class detail, enter the class detail
1	add new class, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class
1	add new class, enter the class detail, enter the name of the class, enter the class detail, submit the class
1	add new class, enter the class detail, enter the name of the class, enter the class detail, enter the class detail
1	add new class, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail
1	add new class, enter the class detail, enter the name of the class, enter the name of the class, submit the class
2	add new class, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class
1	add new class, enter the class detail, enter the class detail, enter the name of the class, enter the class detail
1	add new class, enter the class detail, enter the class detail, enter the name of the class, submit the class
2	add new class, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class
1	add new class, enter the class detail, enter the class detail, enter the class detail, enter the name of the class
1	add new class, enter the class detail, enter the class detail, enter the class detail, submit the class
1	add new class, enter the class detail, enter the class detail, enter the class detail, enter the class detail
1	enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail
1	enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, submit the class
1	enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class
1	enter the class detail, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class
1	enter the class detail, enter the name of the class, enter the class detail, enter the class detail, submit the class
1	enter the class detail, enter the name of the class, enter the class detail, enter the class detail, enter the class detail
1	enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class
1	enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, submit the class
1	enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail
1	enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail
1	enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, submit the class
5	enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail
1	enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, submit the class
1	enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class
1	enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, submit the class
1	enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail
1	enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class
1	enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, submit the class
1	enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail
1	enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail
5	enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, submit the class
5	enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the class detail, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class
1	enter the class detail, enter the class detail, enter the name of the class, enter the class detail, submit the class
1	enter the class detail, enter the class detail, enter the name of the class, enter the class detail, enter the class detail
1	enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail
1	enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, submit the class
2	enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the class detail
1	enter the class detail, enter the class detail, enter the class detail, enter the name of the class, submit the class
1	enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class
1	enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the name of the class
1	enter the class detail, enter the class detail, enter the class detail, enter the class detail, submit the class
1	enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the class detail
5	turn editing on, add new class, enter the name of the class, enter the class detail, enter the name of the class
1	turn editing on, add new class, enter the name of the class, enter the class detail, submit the class
3	turn editing on, add new class, enter the name of the class, enter the class detail, enter the class detail
3	turn editing on, add new class, enter the name of the class, enter the name of the class, enter the class detail
2	turn editing on, add new class, enter the name of the class, enter the name of the class, submit the class
3	turn editing on, add new class, enter the name of the class, enter the name of the class, enter the name of the class
3	turn editing on, add new class, enter the class detail, enter the name of the class, enter the class detail
2	turn editing on, add new class, enter the class detail, enter the name of the class, submit the class
4	turn editing on, add new class, enter the class detail, enter the name of the class, enter the name of the class
4	turn editing on, add new class, enter the class detail, enter the class detail, enter the name of the class
1	turn editing on, add new class, enter the class detail, enter the class detail, submit the class
3	turn editing on, add new class, enter the class detail, enter the class detail, enter the class detail
1	update the name of the class, update the class detail, update the name of the class, update the class detail, update the name of the class
1	update the name of the class, update the class detail, update the name of the class, update the class detail, update the class detail
1	update the name of the class, update the class detail, update the name of the class, update the class detail, submit the class
1	update the name of the class, update the class detail, update the name of the class, update the name of the class, update the class detail
1	update the name of the class, update the class detail, update the name of the class, update the name of the class, update the name of the class
1	update the name of the class, update the class detail, update the name of the class, update the name of the class, submit the class
1	update the name of the class, update the class detail, update the class detail, update the name of the class, update the class detail
1	update the name of the class, update the class detail, update the class detail, update the name of the class, update the name of the class
1	update the name of the class, update the class detail, update the class detail, update the name of the class, submit the class
1	update the name of the class, update the class detail, update the class detail, update the class detail, update the name of the class
1	update the name of the class, update the class detail, update the class detail, update the class detail, update the class detail
1	update the name of the class, update the class detail, update the class detail, update the class detail, submit the class
1	update the class detail, update the name of the class, update the class detail, update the name of the class, update the class detail
1	update the class detail, update the name of the class, update the class detail, update the name of the class, update the name of the class
1	update the class detail, update the name of the class, update the class detail, update the name of the class, submit the class
1	update the class detail, update the name of the class, update the class detail, update the class detail, update the name of the class
1	update the class detail, update the name of the class, update the class detail, update the class detail, update the class detail
1	update the class detail, update the name of the class, update the class detail, update the class detail, submit the class
1	update the class detail, update the name of the class, update the name of the class, update the class detail, update the name of the class
1	update the class detail, update the name of the class, update the name of the class, update the class detail, update the class detail
1	update the class detail, update the name of the class, update the name of the class, update the class detail, submit the class
1	update the class detail, update the name of the class, update the name of the class, update the name of the class, update the class detail
1	update the class detail, update the name of the class, update the name of the class, update the name of the class, update the name of the class
1	update the class detail, update the name of the class, update the name of the class, update the name of the class, submit the class
1	update the name of the class, update the name of the class, update the class detail, update the name of the class, update the class detail
1	update the name of the class, update the name of the class, update the class detail, update the name of the class, update the name of the class
1	update the name of the class, update the name of the class, update the class detail, update the name of the class, submit the class
1	update the name of the class, update the name of the class, update the class detail, update the class detail, update the name of the class
1	update the name of the class, update the name of the class, update the class detail, update the class detail, update the class detail
1	update the name of the class, update the name of the class, update the class detail, update the class detail, submit the class
1	update the name of the class, update the name of the class, update the name of the class, update the class detail, update the name of the class
1	update the name of the class, update the name of the class, update the name of the class, update the class detail, update the class detail
1	update the name of the class, update the name of the class, update the name of the class, update the class detail, submit the class
1	update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the class detail
2	update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the name of the class
2	update the name of the class, update the name of the class, update the name of the class, update the name of the class, submit the class
1	update the class detail, update the class detail, update the name of the class, update the class detail, update the name of the class
1	update the class detail, update the class detail, update the name of the class, update the class detail, update the class detail
1	update the class detail, update the class detail, update the name of the class, update the class detail, submit the class
1	update the class detail, update the class detail, update the name of the class, update the name of the class, update the class detail
1	update the class detail, update the class detail, update the name of the class, update the name of the class, update the name of the class
1	update the class detail, update the class detail, update the name of the class, update the name of the class, submit the class
1	update the class detail, update the class detail, update the class detail, update the name of the class, update the class detail
1	update the class detail, update the class detail, update the class detail, update the name of the class, update the name of the class
1	update the class detail, update the class detail, update the class detail, update the name of the class, submit the class
1	update the class detail, update the class detail, update the class detail, update the class detail, update the name of the class
1	update the class detail, update the class detail, update the class detail, update the class detail, update the class detail
1	update the class detail, update the class detail, update the class detail, update the class detail, submit the class
1	select the editable class, update the name of the class, update the class detail, update the name of the class, update the class detail
1	select the editable class, update the name of the class, update the class detail, update the name of the class, update the name of the class
2	select the editable class, update the name of the class, update the class detail, update the name of the class, submit the class
1	select the editable class, update the name of the class, update the class detail, update the class detail, update the name of the class
1	select the editable class, update the name of the class, update the class detail, update the class detail, update the class detail
2	select the editable class, update the name of the class, update the class detail, update the class detail, submit the class
1	select the editable class, update the name of the class, update the name of the class, update the class detail, update the name of the class
1	select the editable class, update the name of the class, update the name of the class, update the class detail, update the class detail
2	select the editable class, update the name of the class, update the name of the class, update the class detail, submit the class
1	select the editable class, update the name of the class, update the name of the class, update the name of the class, update the class detail
2	select the editable class, update the name of the class, update the name of the class, update the name of the class, update the name of the class
2	select the editable class, update the name of the class, update the name of the class, update the name of the class, submit the class
1	select the editable class, update the class detail, update the name of the class, update the class detail, update the name of the class
1	select the editable class, update the class detail, update the name of the class, update the class detail, update the class detail
2	select the editable class, update the class detail, update the name of the class, update the class detail, submit the class
1	select the editable class, update the class detail, update the name of the class, update the name of the class, update the class detail
1	select the editable class, update the class detail, update the name of the class, update the name of the class, update the name of the class
2	select the editable class, update the class detail, update the name of the class, update the name of the class, submit the class
1	select the editable class, update the class detail, update the class detail, update the name of the class, update the class detail
1	select the editable class, update the class detail, update the class detail, update the name of the class, update the name of the class
2	select the editable class, update the class detail, update the class detail, update the name of the class, submit the class
1	select the editable class, update the class detail, update the class detail, update the class detail, update the name of the class
1	select the editable class, update the class detail, update the class detail, update the class detail, update the class detail
2	select the editable class, update the class detail, update the class detail, update the class detail, submit the class
4	turn editing on, select the editable class, update the name of the class, update the class detail, update the name of the class
4	turn editing on, select the editable class, update the name of the class, update the class detail, update the class detail
3	turn editing on, select the editable class, update the name of the class, update the class detail, submit the class
4	turn editing on, select the editable class, update the name of the class, update the name of the class, update the class detail
5	turn editing on, select the editable class, update the name of the class, update the name of the class, update the name of the class
3	turn editing on, select the editable class, update the name of the class, update the name of the class, submit the class
4	turn editing on, select the editable class, update the class detail, update the name of the class, update the class detail
4	turn editing on, select the editable class, update the class detail, update the name of the class, update the name of the class
3	turn editing on, select the editable class, update the class detail, update the name of the class, submit the class
4	turn editing on, select the editable class, update the class detail, update the class detail, update the name of the class
4	turn editing on, select the editable class, update the class detail, update the class detail, update the class detail
3	turn editing on, select the editable class, update the class detail, update the class detail, submit the class
7	turn editing on, select the editable class, assign schedule, select the editable schedule, update the days of the class
7	turn editing on, select the editable class, assign schedule, select the editable schedule, update the hours of the class
7	turn editing on, select the editable class, assign schedule, add new schedule, enter the days of the class
7	turn editing on, select the editable class, assign schedule, add new schedule, enter the hours of the class
3	select the editable class, assign schedule, select the editable schedule, update the days of the class, update the days of the class
1	select the editable class, assign schedule, select the editable schedule, update the days of the class, submit the class schedule
3	select the editable class, assign schedule, select the editable schedule, update the hours of the class, update the hours of the class
1	select the editable class, assign schedule, select the editable schedule, update the hours of the class, submit the class schedule
3	select the editable class, assign schedule, add new schedule, enter the days of the class, enter the hours of the class
1	select the editable class, assign schedule, add new schedule, enter the days of the class, submit the class schedule
3	select the editable class, assign schedule, add new schedule, enter the days of the class, enter the days of the class
3	select the editable class, assign schedule, add new schedule, enter the hours of the class, enter the days of the class
1	select the editable class, assign schedule, add new schedule, enter the hours of the class, submit the class schedule
3	select the editable class, assign schedule, add new schedule, enter the hours of the class, enter the hours of the class
1	add new schedule, enter the days of the class, enter the hours of the class, enter the days of the class, enter the hours of the class
2	add new schedule, enter the days of the class, enter the hours of the class, enter the days of the class, submit the class schedule
3	add new schedule, enter the days of the class, enter the hours of the class, enter the days of the class, enter the days of the class
2	add new schedule, enter the days of the class, enter the hours of the class, enter the hours of the class, enter the days of the class
1	add new schedule, enter the days of the class, enter the hours of the class, enter the hours of the class, submit the class schedule
1	add new schedule, enter the days of the class, enter the hours of the class, enter the hours of the class, enter the hours of the class
2	add new schedule, enter the days of the class, enter the days of the class, enter the hours of the class, enter the days of the class
1	add new schedule, enter the days of the class, enter the days of the class, enter the hours of the class, submit the class schedule
1	add new schedule, enter the days of the class, enter the days of the class, enter the hours of the class, enter the hours of the class
1	add new schedule, enter the days of the class, enter the days of the class, enter the days of the class, enter the hours of the class
2	add new schedule, enter the days of the class, enter the days of the class, enter the days of the class, submit the class schedule
1	add new schedule, enter the days of the class, enter the days of the class, enter the days of the class, enter the days of the class
1	enter the days of the class, enter the hours of the class, enter the days of the class, enter the hours of the class, enter the days of the class
1	enter the days of the class, enter the hours of the class, enter the days of the class, enter the hours of the class, submit the class schedule
1	enter the days of the class, enter the hours of the class, enter the days of the class, enter the hours of the class, enter the hours of the class
1	enter the days of the class, enter the hours of the class, enter the days of the class, enter the days of the class, enter the hours of the class
1	enter the days of the class, enter the hours of the class, enter the days of the class, enter the days of the class, submit the class schedule
5	enter the days of the class, enter the hours of the class, enter the days of the class, enter the days of the class, enter the days of the class
1	enter the days of the class, enter the hours of the class, enter the hours of the class, enter the days of the class, enter the hours of the class
1	enter the days of the class, enter the hours of the class, enter the hours of the class, enter the days of the class, submit the class schedule
2	enter the days of the class, enter the hours of the class, enter the hours of the class, enter the days of the class, enter the days of the class
1	enter the days of the class, enter the hours of the class, enter the hours of the class, enter the hours of the class, enter the days of the class
1	enter the days of the class, enter the hours of the class, enter the hours of the class, enter the hours of the class, submit the class schedule
1	enter the days of the class, enter the hours of the class, enter the hours of the class, enter the hours of the class, enter the hours of the class
2	add new schedule, enter the hours of the class, enter the days of the class, enter the hours of the class, enter the days of the class
1	add new schedule, enter the hours of the class, enter the days of the class, enter the hours of the class, submit the class schedule
1	add new schedule, enter the hours of the class, enter the days of the class, enter the hours of the class, enter the hours of the class
1	add new schedule, enter the hours of the class, enter the days of the class, enter the days of the class, enter the hours of the class
2	add new schedule, enter the hours of the class, enter the days of the class, enter the days of the class, submit the class schedule
2	add new schedule, enter the hours of the class, enter the days of the class, enter the days of the class, enter the days of the class
1	add new schedule, enter the hours of the class, enter the hours of the class, enter the days of the class, enter the hours of the class
2	add new schedule, enter the hours of the class, enter the hours of the class, enter the days of the class, submit the class schedule
2	add new schedule, enter the hours of the class, enter the hours of the class, enter the days of the class, enter the days of the class
2	add new schedule, enter the hours of the class, enter the hours of the class, enter the hours of the class, enter the days of the class
1	add new schedule, enter the hours of the class, enter the hours of the class, enter the hours of the class, submit the class schedule
1	add new schedule, enter the hours of the class, enter the hours of the class, enter the hours of the class, enter the hours of the class
1	enter the hours of the class, enter the days of the class, enter the hours of the class, enter the days of the class, enter the hours of the class
1	enter the hours of the class, enter the days of the class, enter the hours of the class, enter the days of the class, submit the class schedule
2	enter the hours of the class, enter the days of the class, enter the hours of the class, enter the days of the class, enter the days of the class
1	enter the hours of the class, enter the days of the class, enter the hours of the class, enter the hours of the class, enter the days of the class
1	enter the hours of the class, enter the days of the class, enter the hours of the class, enter the hours of the class, submit the class schedule
1	enter the hours of the class, enter the days of the class, enter the hours of the class, enter the hours of the class, enter the hours of the class
1	enter the hours of the class, enter the days of the class, enter the days of the class, enter the hours of the class, enter the days of the class
1	enter the hours of the class, enter the days of the class, enter the days of the class, enter the hours of the class, submit the class schedule
1	enter the hours of the class, enter the days of the class, enter the days of the class, enter the hours of the class, enter the hours of the class
1	enter the hours of the class, enter the days of the class, enter the days of the class, enter the days of the class, enter the hours of the class
1	enter the hours of the class, enter the days of the class, enter the days of the class, enter the days of the class, submit the class schedule
9	enter the hours of the class, enter the days of the class, enter the days of the class, enter the days of the class, enter the days of the class
1	enter the days of the class, enter the days of the class, enter the hours of the class, enter the days of the class, enter the hours of the class
1	enter the days of the class, enter the days of the class, enter the hours of the class, enter the days of the class, submit the class schedule
2	enter the days of the class, enter the days of the class, enter the hours of the class, enter the days of the class, enter the days of the class
1	enter the days of the class, enter the days of the class, enter the hours of the class, enter the hours of the class, enter the days of the class
1	enter the days of the class, enter the days of the class, enter the hours of the class, enter the hours of the class, submit the class schedule
1	enter the days of the class, enter the days of the class, enter the hours of the class, enter the hours of the class, enter the hours of the class
1	enter the days of the class, enter the days of the class, enter the days of the class, enter the hours of the class, enter the days of the class
1	enter the days of the class, enter the days of the class, enter the days of the class, enter the hours of the class, submit the class schedule
1	enter the days of the class, enter the days of the class, enter the days of the class, enter the hours of the class, enter the hours of the class
1	enter the days of the class, enter the days of the class, enter the days of the class, enter the days of the class, enter the hours of the class
9	enter the days of the class, enter the days of the class, enter the days of the class, enter the days of the class, submit the class schedule
9	enter the days of the class, enter the days of the class, enter the days of the class, enter the days of the class, enter the days of the class
1	enter the hours of the class, enter the hours of the class, enter the days of the class, enter the hours of the class, enter the days of the class
1	enter the hours of the class, enter the hours of the class, enter the days of the class, enter the hours of the class, submit the class schedule
1	enter the hours of the class, enter the hours of the class, enter the days of the class, enter the hours of the class, enter the hours of the class
1	enter the hours of the class, enter the hours of the class, enter the days of the class, enter the days of the class, enter the hours of the class
1	enter the hours of the class, enter the hours of the class, enter the days of the class, enter the days of the class, submit the class schedule
4	enter the hours of the class, enter the hours of the class, enter the days of the class, enter the days of the class, enter the days of the class
1	enter the hours of the class, enter the hours of the class, enter the hours of the class, enter the days of the class, enter the hours of the class
1	enter the hours of the class, enter the hours of the class, enter the hours of the class, enter the days of the class, submit the class schedule
2	enter the hours of the class, enter the hours of the class, enter the hours of the class, enter the days of the class, enter the days of the class
1	enter the hours of the class, enter the hours of the class, enter the hours of the class, enter the hours of the class, enter the days of the class
1	enter the hours of the class, enter the hours of the class, enter the hours of the class, enter the hours of the class, submit the class schedule
1	enter the hours of the class, enter the hours of the class, enter the hours of the class, enter the hours of the class, enter the hours of the class
5	turn editing on, add new schedule, enter the days of the class, enter the hours of the class, enter the days of the class
1	turn editing on, add new schedule, enter the days of the class, enter the hours of the class, submit the class schedule
3	turn editing on, add new schedule, enter the days of the class, enter the hours of the class, enter the hours of the class
3	turn editing on, add new schedule, enter the days of the class, enter the days of the class, enter the hours of the class
2	turn editing on, add new schedule, enter the days of the class, enter the days of the class, submit the class schedule
3	turn editing on, add new schedule, enter the days of the class, enter the days of the class, enter the days of the class
3	turn editing on, add new schedule, enter the hours of the class, enter the days of the class, enter the hours of the class
2	turn editing on, add new schedule, enter the hours of the class, enter the days of the class, submit the class schedule
4	turn editing on, add new schedule, enter the hours of the class, enter the days of the class, enter the days of the class
4	turn editing on, add new schedule, enter the hours of the class, enter the hours of the class, enter the days of the class
1	turn editing on, add new schedule, enter the hours of the class, enter the hours of the class, submit the class schedule
3	turn editing on, add new schedule, enter the hours of the class, enter the hours of the class, enter the hours of the class
2	update the days of the class, update the days of the class, update the days of the class, update the days of the class, update the days of the class
2	update the days of the class, update the days of the class, update the days of the class, update the days of the class, submit the class schedule
1	update the hours of the class, update the hours of the class, update the hours of the class, update the hours of the class, update the hours of the class
1	update the hours of the class, update the hours of the class, update the hours of the class, update the hours of the class, submit the class schedule
2	select the editable schedule, update the days of the class, update the days of the class, update the days of the class, update the days of the class
2	select the editable schedule, update the days of the class, update the days of the class, update the days of the class, submit the class schedule
1	select the editable schedule, update the hours of the class, update the hours of the class, update the hours of the class, update the hours of the class
2	select the editable schedule, update the hours of the class, update the hours of the class, update the hours of the class, submit the class schedule
4	turn editing on, select the editable schedule, update the days of the class, update the days of the class, update the days of the class
2	turn editing on, select the editable schedule, update the days of the class, update the days of the class, submit the class schedule
3	turn editing on, select the editable schedule, update the hours of the class, update the hours of the class, update the hours of the class
2	turn editing on, select the editable schedule, update the hours of the class, update the hours of the class, submit the class schedule
1	assign schedule, select the editable schedule, update the days of the class, update the days of the class, update the days of the class
1	assign schedule, select the editable schedule, update the days of the class, update the days of the class, submit the class schedule
1	assign schedule, select the editable schedule, update the hours of the class, update the hours of the class, update the hours of the class
1	assign schedule, select the editable schedule, update the hours of the class, update the hours of the class, submit the class schedule
1	assign schedule, add new schedule, enter the days of the class, enter the hours of the class, enter the days of the class
1	assign schedule, add new schedule, enter the days of the class, enter the hours of the class, submit the class schedule
1	assign schedule, add new schedule, enter the days of the class, enter the hours of the class, enter the hours of the class
1	assign schedule, add new schedule, enter the days of the class, enter the days of the class, enter the hours of the class
1	assign schedule, add new schedule, enter the days of the class, enter the days of the class, submit the class schedule
1	assign schedule, add new schedule, enter the days of the class, enter the days of the class, enter the days of the class
1	assign schedule, add new schedule, enter the hours of the class, enter the days of the class, enter the hours of the class
1	assign schedule, add new schedule, enter the hours of the class, enter the days of the class, submit the class schedule
1	assign schedule, add new schedule, enter the hours of the class, enter the days of the class, enter the days of the class
1	assign schedule, add new schedule, enter the hours of the class, enter the hours of the class, enter the days of the class
1	assign schedule, add new schedule, enter the hours of the class, enter the hours of the class, submit the class schedule
1	assign schedule, add new schedule, enter the hours of the class, enter the hours of the class, enter the hours of the class
1	read the access card to the card reader, read the access card to the card reader, read the access card to the card reader, read the access card to the card reader, read the access card to the card reader
1	read the access card to the card reader, read the access card to the card reader, read the access card to the card reader, read the access card to the card reader, confirm your identity
1	submit attendance, read the access card to the card reader, read the access card to the card reader, read the access card to the card reader, read the access card to the card reader
1	submit attendance, read the access card to the card reader, read the access card to the card reader, read the access card to the card reader, confirm your identity
2	turn editing on, open student attendance records, open class records, select the existing schedule, view schedule
2	turn editing on, open student attendance records, open class records, select the existing class, view class
2	turn editing on, open student attendance records, select a class-list attendance record, edit attendance status, submit attendance record update
3	turn editing on, open student attendance records, select an editable student-record, edit attendance status, submit attendance record update
2	log in, access as a student, open my attendance records, select the existing record, view record
1	log in, access as a student, open class records, select the existing schedule, view schedule
1	log in, access as a student, open class records, select the existing class, view class
0	Number of uncovered edges 
