Number of nodes: 19
Number of edges: 138
Number of CESs: 137
Number of events: 1723
Number of uncovered edges: 0
Coverage: 100.0
Number of coverage	Edge
2	select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount
2	select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit, cancel deposit
6	select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount
2	select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, cancel withdraw
5	select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount
2	select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit, cancel deposit
6	select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount
2	select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, cancel withdraw
8	select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance
15	select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount
1	select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, cancel withdraw
2	enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money
3	enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money
3	enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess
5	enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money
3	enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money
3	enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess
2	enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit
6	enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw
6	enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money
9	enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess
2	get balance, select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit
6	get balance, select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw
5	get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit
6	get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw
9	get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money
16	get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess
7	select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount
15	select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit, cancel deposit
37	select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount
2	select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, cancel withdraw
5	select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount
3	select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit, cancel deposit
6	select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount
2	select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, cancel withdraw
6	select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance
4	select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount
1	select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, cancel withdraw
6	select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance
7	select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance
4	select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount
1	select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, cancel withdraw
2	select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit, enter deposit amount
3	select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit, cancel deposit
6	select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount
1	select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw, cancel withdraw
4	select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance
5	select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount
1	select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, cancel withdraw
8	enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money
12	enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money
26	enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess
13	enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money
4	enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money
3	enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess
3	enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select deposit
4	enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money, get balance, select withdraw
3	enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, take money
3	enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess, enter withdraw amount, confirm daily limit excess
13	get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit
1	get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw
3	get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit
1	get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw
