Number of nodes: 32
Number of edges: 54
Number of CESs: 41
Number of events: 316
Number of uncovered edges: 0
Coverage: 100.0
Number of coverage	Edge
1	log in, open notification settings, receive notifications as Email, confirm notification settings
1	access as a student, open my attendance records, open class records, select the existing schedule
1	log in, access as a student, open my attendance records, open class records
1	log in, access as a student, open class records, select the existing schedule
1	access as a student, open class records, select the existing schedule, view schedule
1	open my attendance records, open class records, select the existing schedule, view schedule
4	log in, access as a teacher, turn editing on, open student attendance records
1	log in, access as a teacher, turn editing on, open class records
14	log in, access as a teacher, turn editing on, add new schedule
14	log in, access as a teacher, turn editing on, select the editable schedule
2	log in, access as a teacher, turn editing on, select the deletable class
1	access as a teacher, turn editing on, open student attendance records, open class records
2	access as a teacher, turn editing on, open student attendance records, select a class-list attendance record
1	access as a teacher, turn editing on, open student attendance records, select an editable student-record
1	access as a teacher, turn editing on, open class records, select the existing schedule
7	access as a teacher, turn editing on, add new schedule, enter the days of the class
7	access as a teacher, turn editing on, add new schedule, enter the hours of the class
7	access as a teacher, turn editing on, select the editable schedule, update the days of the class
7	access as a teacher, turn editing on, select the editable schedule, update the hours of the class
2	access as a teacher, turn editing on, select the deletable class, delete class
1	turn editing on, open student attendance records, open class records, select the existing schedule
1	turn editing on, open student attendance records, select a class-list attendance record, edit attendance status
1	turn editing on, open student attendance records, select a class-list attendance record, trace attendance activity of the class
1	turn editing on, open student attendance records, select an editable student-record, edit attendance status
1	turn editing on, open class records, select the existing schedule, view schedule
1	open student attendance records, open class records, select the existing schedule, view schedule
1	open student attendance records, select a class-list attendance record, edit attendance status, submit attendance record update
1	open student attendance records, select an editable student-record, edit attendance status, submit attendance record update
1	add new schedule, enter the days of the class, enter the hours of the class, enter the days of the class
1	add new schedule, enter the days of the class, enter the hours of the class, submit the class schedule
1	add new schedule, enter the days of the class, enter the hours of the class, enter the hours of the class
1	add new schedule, enter the days of the class, enter the days of the class, enter the hours of the class
1	add new schedule, enter the days of the class, enter the days of the class, submit the class schedule
1	add new schedule, enter the days of the class, enter the days of the class, enter the days of the class
1	enter the days of the class, enter the hours of the class, enter the days of the class, enter the hours of the class
1	enter the days of the class, enter the hours of the class, enter the days of the class, submit the class schedule
1	enter the days of the class, enter the hours of the class, enter the days of the class, enter the days of the class
1	enter the days of the class, enter the hours of the class, enter the hours of the class, enter the days of the class
1	enter the days of the class, enter the hours of the class, enter the hours of the class, submit the class schedule
1	enter the days of the class, enter the hours of the class, enter the hours of the class, enter the hours of the class
1	add new schedule, enter the hours of the class, enter the days of the class, enter the hours of the class
1	add new schedule, enter the hours of the class, enter the days of the class, submit the class schedule
1	add new schedule, enter the hours of the class, enter the days of the class, enter the days of the class
1	add new schedule, enter the hours of the class, enter the hours of the class, enter the days of the class
1	add new schedule, enter the hours of the class, enter the hours of the class, submit the class schedule
