Number of nodes: 44
Number of edges: 207
Number of CESs: 99
Number of events: 769
Number of uncovered edges: 0
Coverage: 100.0
Number of coverage	Edge
1	update the class detail, update the name of the class, update the class detail, update the class detail
1	update the class detail, update the name of the class, update the class detail, submit the class
1	update the class detail, update the name of the class, update the name of the class, update the class detail
1	update the class detail, update the name of the class, update the name of the class, update the name of the class
1	update the class detail, update the name of the class, update the name of the class, submit the class
1	update the name of the class, update the name of the class, update the class detail, update the name of the class
1	update the name of the class, update the name of the class, update the class detail, update the class detail
1	update the name of the class, update the name of the class, update the class detail, submit the class
1	update the name of the class, update the name of the class, update the name of the class, update the class detail
1	update the name of the class, update the name of the class, update the name of the class, update the name of the class
1	update the name of the class, update the name of the class, update the name of the class, submit the class
1	update the class detail, update the class detail, update the name of the class, update the class detail
1	update the class detail, update the class detail, update the name of the class, update the name of the class
1	update the class detail, update the class detail, update the name of the class, submit the class
1	update the class detail, update the class detail, update the class detail, update the name of the class
1	update the class detail, update the class detail, update the class detail, update the class detail
1	update the class detail, update the class detail, update the class detail, submit the class
1	select the editable class, update the name of the class, update the class detail, update the name of the class
1	select the editable class, update the name of the class, update the class detail, update the class detail
1	select the editable class, update the name of the class, update the class detail, submit the class
1	select the editable class, update the name of the class, update the name of the class, update the class detail
1	select the editable class, update the name of the class, update the name of the class, update the name of the class
1	select the editable class, update the name of the class, update the name of the class, submit the class
1	select the editable class, update the class detail, update the name of the class, update the class detail
1	select the editable class, update the class detail, update the name of the class, update the name of the class
1	select the editable class, update the class detail, update the name of the class, submit the class
1	select the editable class, update the class detail, update the class detail, update the name of the class
1	select the editable class, update the class detail, update the class detail, update the class detail
1	select the editable class, update the class detail, update the class detail, submit the class
3	turn editing on, select the editable class, update the name of the class, update the class detail
3	turn editing on, select the editable class, update the name of the class, update the name of the class
1	turn editing on, select the editable class, update the name of the class, submit the class
3	turn editing on, select the editable class, update the class detail, update the name of the class
3	turn editing on, select the editable class, update the class detail, update the class detail
1	turn editing on, select the editable class, update the class detail, submit the class
6	turn editing on, select the editable class, assign schedule, select the editable schedule
6	turn editing on, select the editable class, assign schedule, add new schedule
3	select the editable class, assign schedule, select the editable schedule, update the days of the class
3	select the editable class, assign schedule, select the editable schedule, update the hours of the class
3	select the editable class, assign schedule, add new schedule, enter the days of the class
3	select the editable class, assign schedule, add new schedule, enter the hours of the class
1	add new schedule, enter the days of the class, enter the hours of the class, enter the days of the class
2	add new schedule, enter the days of the class, enter the hours of the class, submit the class schedule
1	add new schedule, enter the days of the class, enter the hours of the class, enter the hours of the class
2	add new schedule, enter the days of the class, enter the days of the class, enter the hours of the class
1	add new schedule, enter the days of the class, enter the days of the class, submit the class schedule
1	add new schedule, enter the days of the class, enter the days of the class, enter the days of the class
1	enter the days of the class, enter the hours of the class, enter the days of the class, enter the hours of the class
1	enter the days of the class, enter the hours of the class, enter the days of the class, submit the class schedule
1	enter the days of the class, enter the hours of the class, enter the days of the class, enter the days of the class
