Number of nodes: 41
Number of edges: 76
Number of CESs: 36
Number of events: 260
Number of uncovered edges: 0
Coverage: 100.0
Number of coverage	Edge
1	log in, open notification settings, receive notifications as Email
4	open class records, select the existing schedule, view schedule
1	open notification settings, receive notifications as Email, confirm notification settings
1	access as a student, open my attendance records, open class records
1	access as a student, open my attendance records, select the existing record
1	access as a student, open my attendance records, monitor current attendance status
3	log in, access as a student, open my attendance records
1	log in, access as a student, open class records
1	access as a student, open class records, select the existing schedule
1	open my attendance records, open class records, select the existing schedule
29	log in, access as a teacher, turn editing on
3	access as a teacher, turn editing on, open student attendance records
1	access as a teacher, turn editing on, open class records
6	access as a teacher, turn editing on, add new class
6	access as a teacher, turn editing on, select the editable class
6	access as a teacher, turn editing on, add new schedule
6	access as a teacher, turn editing on, select the editable schedule
1	access as a teacher, turn editing on, select the deletable class
1	turn editing on, open student attendance records, open class records
1	turn editing on, open student attendance records, select a class-list attendance record
1	turn editing on, open student attendance records, select an editable student-record
1	turn editing on, open class records, select the existing schedule
1	open student attendance records, open class records, select the existing schedule
1	open student attendance records, select a class-list attendance record, edit attendance status
1	open student attendance records, select an editable student-record, edit attendance status
1	select a class-list attendance record, edit attendance status, submit attendance record update
1	select an editable student-record, edit attendance status, submit attendance record update
1	add new class, enter the name of the class, enter the class detail
1	add new class, enter the name of the class, submit the class
1	add new class, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the class detail, enter the name of the class
1	enter the name of the class, enter the class detail, submit the class
1	enter the name of the class, enter the class detail, enter the class detail
1	add new class, enter the class detail, enter the name of the class
1	add new class, enter the class detail, submit the class
1	add new class, enter the class detail, enter the class detail
1	enter the class detail, enter the name of the class, enter the class detail
1	enter the class detail, enter the name of the class, submit the class
1	enter the class detail, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the name of the class, enter the class detail
1	enter the name of the class, enter the name of the class, submit the class
1	enter the name of the class, enter the name of the class, enter the name of the class
1	enter the class detail, enter the class detail, enter the name of the class
1	enter the class detail, enter the class detail, submit the class
1	enter the class detail, enter the class detail, enter the class detail
3	turn editing on, add new class, enter the name of the class
3	turn editing on, add new class, enter the class detail
3	turn editing on, select the editable class, update the name of the class
3	turn editing on, select the editable class, update the class detail
1	update the name of the class, update the class detail, update the name of the class
1	update the name of the class, update the class detail, submit the class
1	update the name of the class, update the class detail, update the class detail
1	update the class detail, update the name of the class, update the class detail
1	update the class detail, update the name of the class, submit the class
1	update the class detail, update the name of the class, update the name of the class
1	update the name of the class, update the name of the class, update the class detail
1	update the name of the class, update the name of the class, submit the class
1	update the name of the class, update the name of the class, update the name of the class
1	update the class detail, update the class detail, update the name of the class
1	update the class detail, update the class detail, submit the class
1	update the class detail, update the class detail, update the class detail
1	select the editable class, update the name of the class, update the class detail
1	select the editable class, update the name of the class, submit the class
1	select the editable class, update the name of the class, update the name of the class
1	select the editable class, update the class detail, update the name of the class
1	select the editable class, update the class detail, submit the class
1	select the editable class, update the class detail, update the class detail
1	add new schedule, enter the days of the class, enter the hours of the class
1	add new schedule, enter the days of the class, submit the class schedule
1	add new schedule, enter the days of the class, enter the days of the class
1	enter the days of the class, enter the hours of the class, enter the days of the class
1	enter the days of the class, enter the hours of the class, submit the class schedule
1	enter the days of the class, enter the hours of the class, enter the hours of the class
1	add new schedule, enter the hours of the class, enter the days of the class
1	add new schedule, enter the hours of the class, submit the class schedule
1	add new schedule, enter the hours of the class, enter the hours of the class
1	enter the hours of the class, enter the days of the class, enter the hours of the class
1	enter the hours of the class, enter the days of the class, submit the class schedule
1	enter the hours of the class, enter the days of the class, enter the days of the class
1	enter the days of the class, enter the days of the class, enter the hours of the class
1	enter the days of the class, enter the days of the class, submit the class schedule
1	enter the days of the class, enter the days of the class, enter the days of the class
1	enter the hours of the class, enter the hours of the class, enter the days of the class
1	enter the hours of the class, enter the hours of the class, submit the class schedule
1	enter the hours of the class, enter the hours of the class, enter the hours of the class
3	turn editing on, add new schedule, enter the days of the class
3	turn editing on, add new schedule, enter the hours of the class
1	update the days of the class, update the hours of the class, update the days of the class
1	update the days of the class, update the hours of the class, submit the class schedule
1	update the days of the class, update the hours of the class, update the hours of the class
1	update the hours of the class, update the days of the class, update the hours of the class
1	update the hours of the class, update the days of the class, submit the class schedule
1	update the hours of the class, update the days of the class, update the days of the class
1	update the days of the class, update the days of the class, update the hours of the class
1	update the days of the class, update the days of the class, submit the class schedule
1	update the days of the class, update the days of the class, update the days of the class
1	update the hours of the class, update the hours of the class, update the days of the class
1	update the hours of the class, update the hours of the class, submit the class schedule
1	update the hours of the class, update the hours of the class, update the hours of the class
3	turn editing on, select the editable schedule, update the days of the class
3	turn editing on, select the editable schedule, update the hours of the class
1	select the editable schedule, update the days of the class, update the hours of the class
1	select the editable schedule, update the days of the class, submit the class schedule
1	select the editable schedule, update the days of the class, update the days of the class
1	select the editable schedule, update the hours of the class, update the days of the class
1	select the editable schedule, update the hours of the class, submit the class schedule
1	select the editable schedule, update the hours of the class, update the hours of the class
1	open my attendance records, select the existing record, view record
1	delete class, confirm deletion, select the deletable class
1	turn editing on, select the deletable class, delete class
2	select the deletable class, delete class, confirm deletion
1	confirm deletion, select the deletable class, delete class
1	show the QR code to the QR code reader, show the QR code to the QR code reader, show the QR code to the QR code reader
1	show the QR code to the QR code reader, show the QR code to the QR code reader, confirm your identity
1	submit attendance, show the QR code to the QR code reader, show the QR code to the QR code reader
1	submit attendance, show the QR code to the QR code reader, confirm your identity
0	Number of uncovered edges 
