Number of nodes: 36
Number of edges: 63
Number of CESs: 57
Number of events: 444
Number of uncovered edges: 0
Coverage: 100.0
Number of coverage	Edge
1	log in, open notification settings, receive notifications as Email, confirm notification settings
1	access as a student, open my attendance records, open class records, select the existing class
1	access as a student, open my attendance records, open class records, select the existing schedule
1	access as a student, open my attendance records, select the existing record, view record
2	log in, access as a student, open my attendance records, open class records
1	log in, access as a student, open my attendance records, select the existing record
1	log in, access as a student, open class records, select the existing class
1	log in, access as a student, open class records, select the existing schedule
1	access as a student, open class records, select the existing class, view class
1	access as a student, open class records, select the existing schedule, view schedule
1	open my attendance records, open class records, select the existing class, view class
1	open my attendance records, open class records, select the existing schedule, view schedule
4	log in, access as a teacher, turn editing on, open student attendance records
2	log in, access as a teacher, turn editing on, open class records
14	log in, access as a teacher, turn editing on, add new class
14	log in, access as a teacher, turn editing on, select the editable class
14	log in, access as a teacher, turn editing on, add new schedule
2	access as a teacher, turn editing on, open student attendance records, open class records
1	access as a teacher, turn editing on, open student attendance records, select a class-list attendance record
1	access as a teacher, turn editing on, open student attendance records, select an editable student-record
1	access as a teacher, turn editing on, open class records, select the existing class
1	access as a teacher, turn editing on, open class records, select the existing schedule
7	access as a teacher, turn editing on, add new class, enter the name of the class
7	access as a teacher, turn editing on, add new class, enter the class detail
7	access as a teacher, turn editing on, select the editable class, update the name of the class
7	access as a teacher, turn editing on, select the editable class, update the class detail
7	access as a teacher, turn editing on, add new schedule, enter the days of the class
7	access as a teacher, turn editing on, add new schedule, enter the hours of the class
1	turn editing on, open student attendance records, open class records, select the existing class
1	turn editing on, open student attendance records, open class records, select the existing schedule
1	turn editing on, open student attendance records, select a class-list attendance record, edit attendance status
1	turn editing on, open student attendance records, select an editable student-record, edit attendance status
1	turn editing on, open class records, select the existing class, view class
1	turn editing on, open class records, select the existing schedule, view schedule
1	open student attendance records, open class records, select the existing class, view class
1	open student attendance records, open class records, select the existing schedule, view schedule
1	open student attendance records, select a class-list attendance record, edit attendance status, submit attendance record update
1	open student attendance records, select an editable student-record, edit attendance status, submit attendance record update
1	add new class, enter the name of the class, enter the class detail, enter the name of the class
1	add new class, enter the name of the class, enter the class detail, submit the class
1	add new class, enter the name of the class, enter the class detail, enter the class detail
1	add new class, enter the name of the class, enter the name of the class, enter the class detail
1	add new class, enter the name of the class, enter the name of the class, submit the class
1	add new class, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the class detail, enter the name of the class, enter the class detail
1	enter the name of the class, enter the class detail, enter the name of the class, submit the class
1	enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the class detail, enter the class detail, enter the name of the class
1	enter the name of the class, enter the class detail, enter the class detail, submit the class
1	enter the name of the class, enter the class detail, enter the class detail, enter the class detail
1	add new class, enter the class detail, enter the name of the class, enter the class detail
1	add new class, enter the class detail, enter the name of the class, submit the class
1	add new class, enter the class detail, enter the name of the class, enter the name of the class
1	add new class, enter the class detail, enter the class detail, enter the name of the class
1	add new class, enter the class detail, enter the class detail, submit the class
1	add new class, enter the class detail, enter the class detail, enter the class detail
1	enter the class detail, enter the name of the class, enter the class detail, enter the name of the class
1	enter the class detail, enter the name of the class, enter the class detail, submit the class
1	enter the class detail, enter the name of the class, enter the class detail, enter the class detail
1	enter the class detail, enter the name of the class, enter the name of the class, enter the class detail
1	enter the class detail, enter the name of the class, enter the name of the class, submit the class
1	enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class
1	enter the name of the class, enter the name of the class, enter the class detail, submit the class
1	enter the name of the class, enter the name of the class, enter the class detail, enter the class detail
1	enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail
1	enter the name of the class, enter the name of the class, enter the name of the class, submit the class
1	enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the class detail, enter the class detail, enter the name of the class, enter the class detail
1	enter the class detail, enter the class detail, enter the name of the class, submit the class
1	enter the class detail, enter the class detail, enter the name of the class, enter the name of the class
1	enter the class detail, enter the class detail, enter the class detail, enter the name of the class
1	enter the class detail, enter the class detail, enter the class detail, submit the class
1	enter the class detail, enter the class detail, enter the class detail, enter the class detail
3	turn editing on, add new class, enter the name of the class, enter the class detail
1	turn editing on, add new class, enter the name of the class, submit the class
3	turn editing on, add new class, enter the name of the class, enter the name of the class
3	turn editing on, add new class, enter the class detail, enter the name of the class
1	turn editing on, add new class, enter the class detail, submit the class
3	turn editing on, add new class, enter the class detail, enter the class detail
3	turn editing on, select the editable class, update the name of the class, update the class detail
1	turn editing on, select the editable class, update the name of the class, submit the class
3	turn editing on, select the editable class, update the name of the class, update the name of the class
3	turn editing on, select the editable class, update the class detail, update the name of the class
1	turn editing on, select the editable class, update the class detail, submit the class
3	turn editing on, select the editable class, update the class detail, update the class detail
1	update the name of the class, update the class detail, update the name of the class, update the class detail
1	update the name of the class, update the class detail, update the name of the class, submit the class
1	update the name of the class, update the class detail, update the name of the class, update the name of the class
1	update the name of the class, update the class detail, update the class detail, update the name of the class
1	update the name of the class, update the class detail, update the class detail, submit the class
1	update the name of the class, update the class detail, update the class detail, update the class detail
1	update the class detail, update the name of the class, update the class detail, update the name of the class
1	update the class detail, update the name of the class, update the class detail, submit the class
1	update the class detail, update the name of the class, update the class detail, update the class detail
1	update the class detail, update the name of the class, update the name of the class, update the class detail
1	update the class detail, update the name of the class, update the name of the class, submit the class
1	update the class detail, update the name of the class, update the name of the class, update the name of the class
1	update the name of the class, update the name of the class, update the class detail, update the name of the class
1	update the name of the class, update the name of the class, update the class detail, submit the class
1	update the name of the class, update the name of the class, update the class detail, update the class detail
1	update the name of the class, update the name of the class, update the name of the class, update the class detail
1	update the name of the class, update the name of the class, update the name of the class, submit the class
1	update the name of the class, update the name of the class, update the name of the class, update the name of the class
1	update the class detail, update the class detail, update the name of the class, update the class detail
1	update the class detail, update the class detail, update the name of the class, submit the class
1	update the class detail, update the class detail, update the name of the class, update the name of the class
1	update the class detail, update the class detail, update the class detail, update the name of the class
1	update the class detail, update the class detail, update the class detail, submit the class
1	update the class detail, update the class detail, update the class detail, update the class detail
1	select the editable class, update the name of the class, update the class detail, update the name of the class
1	select the editable class, update the name of the class, update the class detail, submit the class
1	select the editable class, update the name of the class, update the class detail, update the class detail
1	select the editable class, update the name of the class, update the name of the class, update the class detail
1	select the editable class, update the name of the class, update the name of the class, submit the class
1	select the editable class, update the name of the class, update the name of the class, update the name of the class
1	select the editable class, update the class detail, update the name of the class, update the class detail
1	select the editable class, update the class detail, update the name of the class, submit the class
1	select the editable class, update the class detail, update the name of the class, update the name of the class
1	select the editable class, update the class detail, update the class detail, update the name of the class
1	select the editable class, update the class detail, update the class detail, submit the class
1	select the editable class, update the class detail, update the class detail, update the class detail
1	add new schedule, enter the days of the class, enter the hours of the class, enter the days of the class
1	add new schedule, enter the days of the class, enter the hours of the class, submit the class schedule
1	add new schedule, enter the days of the class, enter the hours of the class, enter the hours of the class
1	add new schedule, enter the days of the class, enter the days of the class, enter the hours of the class
1	add new schedule, enter the days of the class, enter the days of the class, submit the class schedule
1	add new schedule, enter the days of the class, enter the days of the class, enter the days of the class
1	enter the days of the class, enter the hours of the class, enter the days of the class, enter the hours of the class
1	enter the days of the class, enter the hours of the class, enter the days of the class, submit the class schedule
1	enter the days of the class, enter the hours of the class, enter the days of the class, enter the days of the class
1	enter the days of the class, enter the hours of the class, enter the hours of the class, enter the days of the class
1	enter the days of the class, enter the hours of the class, enter the hours of the class, submit the class schedule
1	enter the days of the class, enter the hours of the class, enter the hours of the class, enter the hours of the class
1	add new schedule, enter the hours of the class, enter the days of the class, enter the hours of the class
1	add new schedule, enter the hours of the class, enter the days of the class, submit the class schedule
1	add new schedule, enter the hours of the class, enter the days of the class, enter the days of the class
1	add new schedule, enter the hours of the class, enter the hours of the class, enter the days of the class
1	add new schedule, enter the hours of the class, enter the hours of the class, submit the class schedule
1	add new schedule, enter the hours of the class, enter the hours of the class, enter the hours of the class
1	enter the hours of the class, enter the days of the class, enter the hours of the class, enter the days of the class
1	enter the hours of the class, enter the days of the class, enter the hours of the class, submit the class schedule
1	enter the hours of the class, enter the days of the class, enter the hours of the class, enter the hours of the class
1	enter the hours of the class, enter the days of the class, enter the days of the class, enter the hours of the class
1	enter the hours of the class, enter the days of the class, enter the days of the class, submit the class schedule
1	enter the hours of the class, enter the days of the class, enter the days of the class, enter the days of the class
1	enter the days of the class, enter the days of the class, enter the hours of the class, enter the days of the class
1	enter the days of the class, enter the days of the class, enter the hours of the class, submit the class schedule
1	enter the days of the class, enter the days of the class, enter the hours of the class, enter the hours of the class
1	enter the days of the class, enter the days of the class, enter the days of the class, enter the hours of the class
1	enter the days of the class, enter the days of the class, enter the days of the class, submit the class schedule
1	enter the days of the class, enter the days of the class, enter the days of the class, enter the days of the class
1	enter the hours of the class, enter the hours of the class, enter the days of the class, enter the hours of the class
1	enter the hours of the class, enter the hours of the class, enter the days of the class, submit the class schedule
1	enter the hours of the class, enter the hours of the class, enter the days of the class, enter the days of the class
1	enter the hours of the class, enter the hours of the class, enter the hours of the class, enter the days of the class
1	enter the hours of the class, enter the hours of the class, enter the hours of the class, submit the class schedule
1	enter the hours of the class, enter the hours of the class, enter the hours of the class, enter the hours of the class
3	turn editing on, add new schedule, enter the days of the class, enter the hours of the class
1	turn editing on, add new schedule, enter the days of the class, submit the class schedule
3	turn editing on, add new schedule, enter the days of the class, enter the days of the class
3	turn editing on, add new schedule, enter the hours of the class, enter the days of the class
1	turn editing on, add new schedule, enter the hours of the class, submit the class schedule
3	turn editing on, add new schedule, enter the hours of the class, enter the hours of the class
1	read the access card to the card reader, read the access card to the card reader, read the access card to the card reader, read the access card to the card reader
1	read the access card to the card reader, read the access card to the card reader, read the access card to the card reader, confirm your identity
1	submit attendance, read the access card to the card reader, read the access card to the card reader, read the access card to the card reader
1	submit attendance, read the access card to the card reader, read the access card to the card reader, confirm your identity
0	Number of uncovered edges 
