Number of nodes: 35
Number of edges: 62
Number of CESs: 54
Number of events: 426
Number of uncovered edges: 0
Coverage: 100.0
Number of coverage	Edge
1	log in, open notification settings, receive notifications as SMS, confirm notification settings
1	access as a student, open my attendance records, open class records, select the existing class
1	access as a student, open my attendance records, select the existing record, view record
1	log in, access as a student, open my attendance records, open class records
1	log in, access as a student, open my attendance records, select the existing record
1	log in, access as a student, open class records, select the existing class
1	access as a student, open class records, select the existing class, view class
1	open my attendance records, open class records, select the existing class, view class
4	log in, access as a teacher, turn editing on, open student attendance records
1	log in, access as a teacher, turn editing on, open class records
14	log in, access as a teacher, turn editing on, add new class
14	log in, access as a teacher, turn editing on, add new schedule
14	log in, access as a teacher, turn editing on, select the editable schedule
1	access as a teacher, turn editing on, open student attendance records, open class records
2	access as a teacher, turn editing on, open student attendance records, select a class-list attendance record
1	access as a teacher, turn editing on, open student attendance records, select an editable student-record
1	access as a teacher, turn editing on, open class records, select the existing class
7	access as a teacher, turn editing on, add new class, enter the name of the class
7	access as a teacher, turn editing on, add new class, enter the class detail
7	access as a teacher, turn editing on, add new schedule, enter the days of the class
7	access as a teacher, turn editing on, add new schedule, enter the hours of the class
7	access as a teacher, turn editing on, select the editable schedule, update the days of the class
7	access as a teacher, turn editing on, select the editable schedule, update the hours of the class
1	turn editing on, open student attendance records, open class records, select the existing class
1	turn editing on, open student attendance records, select a class-list attendance record, edit attendance status
1	turn editing on, open student attendance records, select a class-list attendance record, trace attendance activity of the class
1	turn editing on, open student attendance records, select an editable student-record, edit attendance status
1	turn editing on, open class records, select the existing class, view class
1	open student attendance records, open class records, select the existing class, view class
1	open student attendance records, select a class-list attendance record, edit attendance status, submit attendance record update
1	open student attendance records, select an editable student-record, edit attendance status, submit attendance record update
1	add new class, enter the name of the class, enter the class detail, enter the name of the class
1	add new class, enter the name of the class, enter the class detail, submit the class
1	add new class, enter the name of the class, enter the class detail, enter the class detail
1	add new class, enter the name of the class, enter the name of the class, enter the class detail
1	add new class, enter the name of the class, enter the name of the class, submit the class
