Number of nodes: 9
Number of edges: 32
Number of CESs: 44
Number of events: 407
Number of uncovered edges: 0
Coverage: 100.0
Number of coverage	Edge
9	select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money, get balance
11	select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money, get balance
4	enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit
5	enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw
8	enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit
3	enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw
5	get balance, select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount, put money
6	get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount, take money
6	select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance
7	select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance
3	enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit
3	enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw
5	enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit
3	enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw
11	get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount, put money
4	get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount, take money
2	take money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount
1	take money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit, cancel deposit
2	take money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount
1	take money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, cancel withdraw
4	take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount
1	take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit, cancel deposit
2	take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount
1	take money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, cancel withdraw
3	put money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit, enter deposit amount
1	put money, get balance, select deposit, enter deposit amount, put money, get balance, select deposit, cancel deposit
4	put money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, enter withdraw amount
1	put money, get balance, select deposit, enter deposit amount, put money, get balance, select withdraw, cancel withdraw
7	put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit, enter deposit amount
1	put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select deposit, cancel deposit
2	put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, enter withdraw amount
1	put money, get balance, select withdraw, enter withdraw amount, take money, get balance, select withdraw, cancel withdraw
0	Number of uncovered edges 
